unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,day,day_of_week,hour,minute,year_month_day,intersection_street_1,intersection_street_2,facility_type,due_date
51154351,2021-07-09T10:05:00.000,2021-07-09T10:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10469,3537 MICKLE AVENUE,MICKLE AVENUE,CHESTER ST,NEEDHAM AVE,ADDRESS,BRONX,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-09T10:15:00.000,12 BRONX,2047260117,BRONX,1026593,259835,PHONE,Unspecified,BRONX,40.87975970131444,-73.84687905114949,"{'latitude': '40.87975970131444', 'longitude': '-73.84687905114949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,10,5,2021-07-09,,,,
51154448,2021-07-09T09:28:00.000,2021-07-09T09:37:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11414,78-05 149 AVENUE,149 AVENUE,????????????????????????????????,79 ST,ADDRESS,Howard Beach,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-09T09:37:00.000,10 QUEENS,4113840032,QUEENS,1023993,182907,ONLINE,Unspecified,QUEENS,40.668624997406944,-73.85673613617708,"{'latitude': '40.668624997406944', 'longitude': '-73.85673613617708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,9,28,2021-07-09,,,,
51154456,2021-07-09T12:52:00.000,2021-07-10T09:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11423,182-50 90 AVENUE,90 AVENUE,182 PL,183 ST,ADDRESS,Hollis,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-10T09:10:00.000,12 QUEENS,4099040023,QUEENS,1045637,198427,ONLINE,Unspecified,QUEENS,40.71110007149391,-73.77857362743279,"{'latitude': '40.71110007149391', 'longitude': '-73.77857362743279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,12,52,2021-07-09,,,,
51155584,2021-07-09T06:20:00.000,2021-07-09T06:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11214,2283 84 STREET,84 STREET,BAY PKWY,23 AVE,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-09T06:30:00.000,11 BROOKLYN,3063310043,BROOKLYN,986758,158640,PHONE,Unspecified,BROOKLYN,40.6021060959655,-73.99096828030767,"{'latitude': '40.6021060959655', 'longitude': '-73.99096828030767', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,6,20,2021-07-09,,,,
51155585,2021-07-09T07:10:00.000,2021-07-09T18:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10464,533 MINNIEFORD AVENUE,MINNIEFORD AVENUE,BEACH ST,CROSS ST,ADDRESS,BRONX,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2021-07-09T18:55:00.000,10 BRONX,2056350024,BRONX,1042704,250109,ONLINE,Unspecified,BRONX,40.85297286215784,-73.78870341235309,"{'latitude': '40.85297286215784', 'longitude': '-73.78870341235309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,7,10,2021-07-09,,,,
51155592,2021-07-09T15:35:00.000,2021-07-10T09:40:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11208,,,,,INTERSECTION,BROOKLYN,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-10T09:40:00.000,05 BROOKLYN,,BROOKLYN,1017990,182755,ONLINE,Unspecified,BROOKLYN,40.668232704229844,-73.87837622388538,"{'latitude': '40.668232704229844', 'longitude': '-73.87837622388538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,15,35,2021-07-09,BERRIMAN STREET,NEW LOTS AVENUE,,
51155632,2021-07-09T07:47:00.000,2021-07-09T12:40:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10461,1850 EASTCHESTER ROAD,EASTCHESTER ROAD,SACKETT AVE,LOOMIS ST,ADDRESS,BRONX,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2021-07-09T12:40:00.000,11 BRONX,2042260422,BRONX,1027183,249120,ONLINE,Unspecified,BRONX,40.85034747070896,-73.84481413952253,"{'latitude': '40.85034747070896', 'longitude': '-73.84481413952253', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,7,47,2021-07-09,,,,
51155675,2021-07-09T22:24:00.000,2021-07-12T15:31:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10302,21 DRYDEN COURT,DRYDEN COURT,HAUGHWOUT AVE,DEAD END,ADDRESS,STATEN ISLAND,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-12T15:31:00.000,01 STATEN ISLAND,5010390313,STATEN ISLAND,947300,168191,ONLINE,Unspecified,STATEN ISLAND,40.62824491006101,-74.13311518061774,"{'latitude': '40.62824491006101', 'longitude': '-74.13311518061774', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,22,24,2021-07-09,,,,
51155676,2021-07-09T07:59:00.000,2021-07-11T10:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10458,2600 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,FORDHAM UNIVERSITY PATH,UNNAMED ST,ADDRESS,BRONX,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2021-07-11T10:00:00.000,06 BRONX,2032720001,BRONX,1017271,252700,ONLINE,Unspecified,BRONX,40.8602161264362,-73.88062442408886,"{'latitude': '40.8602161264362', 'longitude': '-73.88062442408886', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,7,59,2021-07-09,,,,
51155891,2021-07-09T09:02:00.000,2021-07-09T15:10:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11229,1927 EAST   27 STREET,EAST   27 STREET,AVENUE S,AVENUE T,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-09T15:10:00.000,15 BROOKLYN,3073060076,BROOKLYN,999387,159377,PHONE,Unspecified,BROOKLYN,40.60411643807273,-73.94548753343828,"{'latitude': '40.60411643807273', 'longitude': '-73.94548753343828', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,9,2,2021-07-09,,,,
51157078,2021-07-09T02:57:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10306,141 HAVEN AVENUE,HAVEN AVENUE,ADAMS AVE,HUNTER AVE,ADDRESS,STATEN ISLAND,Open,,,02 STATEN ISLAND,5036730019,STATEN ISLAND,956932,150202,PHONE,Unspecified,STATEN ISLAND,40.57890373939722,-74.09834244727871,"{'latitude': '40.57890373939722', 'longitude': '-74.09834244727871', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,2,57,2021-07-09,,,,
51157210,2021-07-09T08:17:00.000,2021-07-09T14:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10282,199 VESEY STREET,VESEY STREET,N END WAY,NORTH END AVE,ADDRESS,NEW YORK,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-09T14:00:00.000,01 MANHATTAN,,MANHATTAN,979959,199574,ONLINE,Unspecified,MANHATTAN,40.71446022884328,-74.01547864298263,"{'latitude': '40.71446022884328', 'longitude': '-74.01547864298263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,8,17,2021-07-09,,,,
51157298,2021-07-09T22:46:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10314,401-02 WILLOW ROAD EAST,WILLOW ROAD EAST,CASWELL AVE,NINA AVE,ADDRESS,STATEN ISLAND,Open,,,01 STATEN ISLAND,5015257501,STATEN ISLAND,941898,163374,PHONE,Unspecified,STATEN ISLAND,40.614999090994964,-74.15254603856923,"{'latitude': '40.614999090994964', 'longitude': '-74.15254603856923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,22,46,2021-07-09,,,,
51157300,2021-07-09T10:02:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10314,118 AUBURN AVENUE,AUBURN AVENUE,BRYSON AVE,STEWART AVE,ADDRESS,STATEN ISLAND,Open,,,01 STATEN ISLAND,5004850029,STATEN ISLAND,943811,162242,ONLINE,Unspecified,STATEN ISLAND,40.61190092630226,-74.14564891112677,"{'latitude': '40.61190092630226', 'longitude': '-74.14564891112677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,10,2,2021-07-09,,,,
51157366,2021-07-09T22:18:00.000,2021-07-10T10:15:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11429,,,,,INTERSECTION,Queens Village,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-10T10:15:00.000,13 QUEENS,,QUEENS,1054808,198436,ONLINE,Unspecified,QUEENS,40.71105639154805,-73.74549339273345,"{'latitude': '40.71105639154805', 'longitude': '-73.74549339273345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,22,18,2021-07-09,104 ROAD,212 PLACE,,
51157369,2021-07-09T14:23:00.000,2021-07-10T12:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11379,61-68 70 STREET,70 STREET,ELIOT AVE,62 AVE,ADDRESS,Middle Village,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-10T12:45:00.000,05 QUEENS,4029260038,QUEENS,1015550,201500,ONLINE,Unspecified,QUEENS,40.71969230668428,-73.88708466781428,"{'latitude': '40.71969230668428', 'longitude': '-73.88708466781428', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,14,23,2021-07-09,,,,
51158371,2021-07-09T11:28:00.000,2021-07-09T12:40:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11225,1176 PRESIDENT STREET,PRESIDENT STREET,ROGERS AVE,NOSTRAND AVE,ADDRESS,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-09T12:40:00.000,09 BROOKLYN,3012820032,BROOKLYN,997662,182694,PHONE,Unspecified,BROOKLYN,40.668119404957785,-73.95165338253989,"{'latitude': '40.668119404957785', 'longitude': '-73.95165338253989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,11,28,2021-07-09,,,,
51158374,2021-07-09T11:11:00.000,2021-07-09T17:35:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11004,80-16 261 STREET,261 STREET,80 AVE,81 AVE,ADDRESS,Glen Oaks,Closed,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2021-07-09T17:35:00.000,13 QUEENS,,QUEENS,1064597,210671,ONLINE,Unspecified,QUEENS,40.744554820463726,-73.71003808552898,"{'latitude': '40.744554820463726', 'longitude': '-73.71003808552898', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,11,11,2021-07-09,,,,
51158573,2021-07-09T22:30:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10314,26 JOSEPH AVENUE,JOSEPH AVENUE,SUNSET AVE,BEND,ADDRESS,STATEN ISLAND,Open,,,02 STATEN ISLAND,5019840066,STATEN ISLAND,946382,158759,ONLINE,Unspecified,STATEN ISLAND,40.602352175925205,-74.13636944155127,"{'latitude': '40.602352175925205', 'longitude': '-74.13636944155127', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,22,30,2021-07-09,,,,
51158586,2021-07-09T13:55:00.000,2021-07-11T10:25:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11229,119 ABBEY COURT,ABBEY COURT,CYRUS AVE,BARTLETT PL,ADDRESS,BROOKLYN,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-11T10:25:00.000,15 BROOKLYN,3089140028,BROOKLYN,1005472,154533,PHONE,Unspecified,BROOKLYN,40.59080815839483,-73.92358901477402,"{'latitude': '40.59080815839483', 'longitude': '-73.92358901477402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,13,55,2021-07-09,,,,
51158661,2021-07-09T12:55:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11210,1615 EAST   21 STREET,EAST   21 STREET,AVENUE O,AVENUE P,ADDRESS,BROOKLYN,Open,,,14 BROOKLYN,3067680001,BROOKLYN,997308,162701,PHONE,Unspecified,BROOKLYN,40.61324344265404,-73.95296815090856,"{'latitude': '40.61324344265404', 'longitude': '-73.95296815090856', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,12,55,2021-07-09,,,,
51158662,2021-07-09T09:02:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10305,108 TILSON PLACE,TILSON PLACE,ST MARYS AVE,VIRGINIA AVE,ADDRESS,STATEN ISLAND,Open,,,01 STATEN ISLAND,5028470176,STATEN ISLAND,964838,163160,ONLINE,Unspecified,STATEN ISLAND,40.614491660324674,-74.06991877617675,"{'latitude': '40.614491660324674', 'longitude': '-74.06991877617675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,9,2,2021-07-09,,,,
51159512,2021-07-09T22:21:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10302,81 HAUGHWOUT AVENUE,HAUGHWOUT AVENUE,DRYDEN CT,CORTLANDT ST,ADDRESS,STATEN ISLAND,Open,,,01 STATEN ISLAND,5010390001,STATEN ISLAND,947083,168217,ONLINE,Unspecified,STATEN ISLAND,40.62831536672602,-74.1338970815553,"{'latitude': '40.62831536672602', 'longitude': '-74.1338970815553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,22,21,2021-07-09,,,,
51159638,2021-07-09T08:36:00.000,2021-07-09T12:20:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11206,466 MARCY AVENUE,MARCY AVENUE,HOPKINS ST,ELLERY ST,ADDRESS,BROOKLYN,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2021-07-09T12:20:00.000,03 BROOKLYN,3017190001,BROOKLYN,998128,193954,ONLINE,Unspecified,BROOKLYN,40.69902481406677,-73.94995038836552,"{'latitude': '40.69902481406677', 'longitude': '-73.94995038836552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,8,36,2021-07-09,,,,
51159981,2021-07-09T07:03:00.000,2021-07-09T07:50:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10464,1 ORCHARD BEACH ROAD,ORCHARD BEACH ROAD,BEND,BEND,ADDRESS,BRONX,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-09T07:50:00.000,28 BRONX,2056500001,BRONX,1038783,254540,ONLINE,Unspecified,BRONX,40.865159684661975,-73.80284074686512,"{'latitude': '40.865159684661975', 'longitude': '-73.80284074686512', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,7,3,2021-07-09,,,,
51159987,2021-07-09T10:53:00.000,2021-07-09T11:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11236,10121 SEAVIEW AVENUE,SEAVIEW AVENUE,E 101 ST,E 102 ST,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-09T11:00:00.000,18 BROOKLYN,3083040001,BROOKLYN,1015766,170978,ONLINE,Unspecified,BROOKLYN,40.63591562756507,-73.88644817788553,"{'latitude': '40.63591562756507', 'longitude': '-73.88644817788553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,10,53,2021-07-09,,,,
51159991,2021-07-09T17:11:00.000,2021-07-10T14:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10457,718 GARDEN STREET,GARDEN STREET,CROTONA AVE,PROSPECT AVE,ADDRESS,BRONX,Closed,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2021-07-10T14:45:00.000,06 BRONX,2030990124,BRONX,1015982,249172,ONLINE,Unspecified,BRONX,40.85053755498778,-73.88530103583568,"{'latitude': '40.85053755498778', 'longitude': '-73.88530103583568', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,5,17,11,2021-07-09,,,,
51162753,2021-07-10T09:54:00.000,2021-07-10T10:13:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11419,104-26 118 STREET,118 STREET,LIBERTY AVE,107 AVE,ADDRESS,South Richmond Hill,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-10T10:13:00.000,10 QUEENS,4095710018,QUEENS,1032808,189153,PHONE,Unspecified,QUEENS,40.685724863233084,-73.8249152763764,"{'latitude': '40.685724863233084', 'longitude': '-73.8249152763764', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,6,9,54,2021-07-10,,,,
51163411,2021-07-10T10:26:00.000,2021-07-10T11:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11004,82-44 262 STREET,262 STREET,82 AVE,83 AVE,ADDRESS,Glen Oaks,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-10T11:05:00.000,13 QUEENS,4087550062,QUEENS,1065276,209241,PHONE,Unspecified,QUEENS,40.740623653832955,-73.70760490665509,"{'latitude': '40.740623653832955', 'longitude': '-73.70760490665509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,6,10,26,2021-07-10,,,,
51164961,2021-07-10T21:02:00.000,2021-07-11T08:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11429,212 PLACE,212 PLACE,104 ROAD,HOLLIS AVENUE,BLOCKFACE,Queens Village,Closed,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-11T08:45:00.000,13 QUEENS,,QUEENS,1054852,198170,PHONE,Unspecified,QUEENS,40.710325936809134,-73.7453374725759,"{'latitude': '40.710325936809134', 'longitude': '-73.7453374725759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,6,21,2,2021-07-10,,,,
51166195,2021-07-10T06:52:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10301,1100 CLOVE ROAD,CLOVE ROAD,SILVER LAKE PARK BNDY,PARK DR,ADDRESS,STATEN ISLAND,Open,,,01 STATEN ISLAND,5003270060,STATEN ISLAND,954678,164874,PHONE,Unspecified,STATEN ISLAND,40.61916814748877,-74.1065208736386,"{'latitude': '40.61916814748877', 'longitude': '-74.1065208736386', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,6,6,52,2021-07-10,,,,
51166734,2021-07-10T15:12:00.000,2021-07-11T11:00:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11413,,,,,INTERSECTION,Springfield Gardens,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-11T11:00:00.000,13 QUEENS,,QUEENS,1053257,178273,ONLINE,Unspecified,QUEENS,40.655726010666484,-73.75129439646692,"{'latitude': '40.655726010666484', 'longitude': '-73.75129439646692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,6,15,12,2021-07-10,148 AVENUE,231 STREET,,
51166735,2021-07-10T09:06:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10314,118 AUBURN AVENUE,AUBURN AVENUE,BRYSON AVE,STEWART AVE,ADDRESS,STATEN ISLAND,Open,,,01 STATEN ISLAND,5004850029,STATEN ISLAND,943811,162242,ONLINE,Unspecified,STATEN ISLAND,40.61190092630226,-74.14564891112677,"{'latitude': '40.61190092630226', 'longitude': '-74.14564891112677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,6,9,6,2021-07-10,,,,
51172282,2021-07-11T18:45:00.000,2021-07-12T02:30:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10031,737 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,W 146 ST,W 147 ST,ADDRESS,NEW YORK,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-12T02:30:00.000,09 MANHATTAN,1020610035,MANHATTAN,999767,239920,ONLINE,Unspecified,MANHATTAN,40.8251868906121,-73.94393339899808,"{'latitude': '40.8251868906121', 'longitude': '-73.94393339899808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,0,18,45,2021-07-11,,,,
51174452,2021-07-11T16:38:00.000,,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10306,,,,,INTERSECTION,STATEN ISLAND,Open,,,02 STATEN ISLAND,,STATEN ISLAND,951387,148795,ONLINE,Unspecified,STATEN ISLAND,40.57502298356205,-74.11829710728615,"{'latitude': '40.57502298356205', 'longitude': '-74.11829710728615', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,0,16,38,2021-07-11,NEW DORP LANE,3 STREET,,
51177954,2021-07-11T17:57:00.000,2021-07-11T20:05:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10022,,,,,INTERSECTION,NEW YORK,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-11T20:05:00.000,06 MANHATTAN,,MANHATTAN,992982,215784,PHONE,Unspecified,MANHATTAN,40.758949399914954,-73.96848058993135,"{'latitude': '40.758949399914954', 'longitude': '-73.96848058993135', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,0,17,57,2021-07-11,EAST 55 STREET,3 AVENUE,,
51179918,2021-07-12T10:53:00.000,2021-07-12T11:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11230,847 EAST   19 STREET,EAST   19 STREET,AVENUE H,DEAD END,ADDRESS,BROOKLYN,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-12T11:55:00.000,14 BROOKLYN,3067030041,BROOKLYN,995789,168826,PHONE,Unspecified,BROOKLYN,40.63005739614124,-73.95842876181445,"{'latitude': '40.63005739614124', 'longitude': '-73.95842876181445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,10,53,2021-07-12,,,,
51180147,2021-07-12T17:15:00.000,2021-07-12T20:45:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11432,,,,,INTERSECTION,Jamaica,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-12T20:45:00.000,08 QUEENS,,QUEENS,1046648,200884,PHONE,Unspecified,QUEENS,40.717836855142714,-73.77490413557622,"{'latitude': '40.717836855142714', 'longitude': '-73.77490413557622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,17,15,2021-07-12,HENLEY ROAD,188 STREET,,
51180148,2021-07-12T02:53:00.000,2021-07-12T17:55:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),10035,414 EAST  117 STREET,EAST  117 STREET,1 AVE,PLEASANT AVE,ADDRESS,NEW YORK,Closed,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2021-07-12T17:55:00.000,11 MANHATTAN,1017100043,MANHATTAN,1002426,229447,PHONE,Unspecified,MANHATTAN,40.79643635205825,-73.93435416329525,"{'latitude': '40.79643635205825', 'longitude': '-73.93435416329525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,2,53,2021-07-12,,,,
51181391,2021-07-12T19:42:00.000,2021-07-12T20:25:00.000,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),11379,61-25 70 STREET,70 STREET,ELIOT AVE,62 AVE,ADDRESS,Middle Village,Closed,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2021-07-12T20:25:00.000,05 QUEENS,4029270067,QUEENS,1015422,201721,ONLINE,Unspecified,QUEENS,40.72029934989732,-73.88754540618768,"{'latitude': '40.72029934989732', 'longitude': '-73.88754540618768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,1,19,42,2021-07-12,,,,
